Ah,SOC,V,A,Wh,time
258.5355,8.12%,3.129399,92.42666,836.545,10070
258.7923,8.03%,3.128753,92.42797,837.3483,10080
259.049,7.94%,3.128064,92.42573,838.1516,10090
259.3058,7.85%,3.12737,92.42693,838.9545,10100
259.5625,7.76%,3.126609,92.42619,839.7573,10110
259.8192,7.67%,3.125841,92.42607,840.5599,10120
260.076,7.58%,3.124992,92.4248,841.3624,10130
260.3327,7.48%,3.124143,92.42622,842.1646,10140
260.5894,7.39%,3.123204,92.42538,842.9666,10150
260.8462,7.30%,3.122198,92.43086,843.7682,10160
261.1029,7.21%,3.121158,92.42687,844.5697,10170
261.3596,7.12%,3.120051,92.425,845.3709,10180
261.6164,7.03%,3.118869,92.43079,846.1718,10190
261.8731,6.94%,3.117624,92.42431,846.9724,10200
262.1299,6.85%,3.116247,92.42549,847.7726,10210
262.3866,6.75%,3.114827,92.42268,848.5725,10220
262.6434,6.66%,3.11327,92.42796,849.372,10230
262.9001,6.57%,3.111626,92.42457,850.1711,10240
263.1568,6.48%,3.109852,92.42481,850.9698,10250
263.4136,6.39%,3.107987,92.42841,851.7679,10260
263.6703,6.30%,3.105976,92.42632,852.5656,10270
263.9271,6.21%,3.103823,92.42641,853.3628,10280
264.1838,6.12%,3.101574,92.42551,854.1594,10290
264.4406,6.02%,3.09921,92.42564,854.9554,10300
264.6973,5.93%,3.096696,92.42902,855.7507,10310
264.954,5.84%,3.094068,92.42704,856.5455,10320
265.2108,5.75%,3.091311,92.42699,857.3395,10330
265.4675,5.66%,3.088424,92.42762,858.1328,10340
265.7242,5.57%,3.085449,92.42876,858.9253,10350
265.981,5.48%,3.08235,92.43005,859.7171,10360
266.2377,5.39%,3.079142,92.42831,860.5081,10370
266.4945,5.29%,3.075851,92.42327,861.2982,10380
266.7512,5.20%,3.072442,92.42348,862.0874,10390
267.0079,5.11%,3.068931,92.42571,862.8757,10400
267.2647,5.02%,3.065322,92.42551,863.6632,10410
267.5214,4.93%,3.061639,92.42821,864.4497,10420
267.7782,4.84%,3.057854,92.42493,865.2353,10430
268.0349,4.75%,3.053942,92.42711,866.0198,10440
268.2916,4.66%,3.049987,92.42653,866.8034,10450
268.5484,4.56%,3.045875,92.42513,867.5859,10460
268.8051,4.47%,3.041725,92.42548,868.3674,10470
269.0619,4.38%,3.037434,92.42879,869.1478,10480
269.3186,4.29%,3.033086,92.42831,869.9271,10490
269.5753,4.20%,3.028576,92.42902,870.7052,10500
269.8321,4.11%,3.024042,92.42681,871.4822,10510
270.0888,4.02%,3.019364,92.42551,872.258,10520
270.3456,3.93%,3.014524,92.42784,873.0325,10530
270.6023,3.84%,3.009632,92.42949,873.8059,10540
270.859,3.74%,3.004629,92.42294,874.5779,10550
271.1158,3.65%,2.999485,92.4269,875.3487,10560
271.3725,3.56%,2.994191,92.42265,876.1181,10570
271.6292,3.47%,2.988783,92.42598,876.8861,10580
271.886,3.38%,2.983254,92.42538,877.6528,10590
272.1427,3.29%,2.977571,92.42585,878.418,10600
272.3995,3.20%,2.971706,92.42444,879.1816,10610
272.6562,3.11%,2.965734,92.42726,879.9438,10620
272.913,3.01%,2.959571,92.4248,880.7045,10630
273.1697,2.92%,2.953225,92.42454,881.4635,10640
273.4265,2.83%,2.946756,92.42971,882.2209,10650
273.6832,2.74%,2.940043,92.42867,882.9766,10660
273.9399,2.65%,2.933169,92.42551,883.7305,10670
274.1967,2.56%,2.926056,92.42554,884.4827,10680
274.4534,2.47%,2.918713,92.42712,885.233,10690
274.7101,2.38%,2.911151,92.4241,885.9814,10700
274.9669,2.28%,2.903378,92.42786,886.7278,10710
275.2236,2.19%,2.895305,92.42797,887.4722,10720
275.4804,2.10%,2.886978,92.42636,888.2145,10730
275.7371,2.01%,2.87832,92.42794,888.9546,10740
275.9938,1.92%,2.869382,92.42655,889.6924,10750
276.2506,1.83%,2.860074,92.42529,890.4279,10760
276.5073,1.74%,2.850378,92.42854,891.161,10770
276.7641,1.65%,2.840352,92.42751,891.8915,10780
277.0208,1.55%,2.829833,92.42656,892.6194,10790
277.2776,1.46%,2.818896,92.42821,893.3445,10800
277.5343,1.37%,2.807422,92.42879,894.0668,10810
277.791,1.28%,2.795369,92.42715,894.786,10820
278.0478,1.19%,2.782695,92.42715,895.5021,10830
278.3045,1.10%,2.769371,92.42295,896.2148,10840
278.5612,1.01%,2.755326,92.42925,896.9241,10850
278.818,0.92%,2.740433,92.42482,897.6296,10860
279.0747,0.82%,2.724599,92.42361,898.3311,10870
279.3315,0.73%,2.707745,92.42467,899.0285,10880
279.5882,0.64%,2.689726,92.42539,899.7214,10890
279.8449,0.55%,2.670333,92.42435,900.4095,10900
280.1017,0.46%,2.649338,92.42667,901.0924,10910
280.3584,0.37%,2.626305,92.42759,901.7697,10920
280.6151,0.28%,2.600757,92.42385,902.4407,10930
280.8719,0.19%,2.571986,92.42421,903.1049,10940
281.1286,0.09%,2.539245,92.42539,903.761,10950
281.3854,0.00%,2.501383,92.42576,904.4082,10960
281.394,0.00%,2.499998,92.42811,904.4299,10970
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
